row_index	Esperanto	Japanese_Trans	Chinese_Trans	Korean_Trans
1400	profesoro	{Ｂ}（大学・高等教育機関の）教授（人）	教授	대학 등에서 가르치는 교수
1401	profito	{Ｂ}利益, もうけ, 利得, 利潤; 益, 得, 利便, 利点	利益；利润	이익, 이윤; 이점, 득
1402	profunda	{Ｂ}深い, 底の深い, 奥深い; 深部に達する, 深々とした; 《転》深遠な, 深層の; 深刻な, 根深い, 極度の	深，深刻，深远，深沉	물리적으로 깊은, 또는 사상·감정이 심오한
1403	programo	{Ｂ}プログラム, 演目, 式次第, 番組; 日程, 予定; 学習計画, 授業計画; 【政】綱領; 【情】プログラム	程序表，节目单；大纲，提纲；议程；程序	프로그램; 진행 순서·일정; (정치) 강령
1404	progresi	{Ｂ}［自］進歩する, 向上する, 上達する; 進行する, 前進する	进步，发展	발전하다, 앞으로 나아가다
1405	projekto	{Ｂ}計画（プロジェクト）, 企画; 案, 草案, 議案; 【機】設計図	打算，设想，计划；方案，草案	계획, 기획; 안, 초안; (기계) 설계도
1406	prokrasti	{Ｂ}［他］延期する, 延ばす, 遅らせる	推迟，延期，拖延	일을 뒤로 미루다
1407	proksima	{Ｂ}（空間的・時間的に）近い, 近接した	近的，接近的（空间、时间）	가까운
1408	promeni	{Ｂ}［自］散歩する, 散策する	散步，溜达	산책하다
1409	promesi	{Ｂ}［他］約束する, （物を）与えることを約束する; 期待させる, 請け合う, 予想させる	答应，许诺，有…的指望	약속하다; (결과를) 기대하게 하다
1410	pronomo	{Ｂ}【Ｇ】代名詞	代词	대명사
1411	prononci	{Ｂ}［他］発音する, >>elparoli	发…的音	발음하다
1412	proponi	{Ｂ}［他］提案する, 申し出る; 提供する, 差し出す	建议，提议；提供，推荐	제안하거나 제공하다
1413	propra	{Ｂ}固有の, 特有の, 独自の, 本来の; 自分自身の	特有的；自己的	고유한, 자기 자신의
1414	prosperi	{Ｂ}［自］栄えている, 繁栄している, 繁盛している, 繁茂している; うまくいく, 成功する, >>〜	繁荣，昌盛；兴隆；茂盛；欣欣向荣；幸运，成功	번창하다, 번영하다
1415	protekti	{Ｂ}［他］保護する, 庇護する, 守る; （高位者が）後援する, 肩入れする	保护，庇护	위험이나 피해에서 지켜 보호하다
1416	protesti	{Ｂ}［自］抗議する, 異議を唱える, 反対を表明する; ［他］【商】（手形の）支払を拒絶する	抗议，提出异议，反对	항의하거나 반대의 뜻을 나타내다
1417	proverbo	{Ｂ}ことわざ（諺）, 格言	谚语	속담, 격언
1418	provi	{Ｂ}［他］試す, 試用する, 使ってみる; 試験する, 検証する; 試みる, やってみる	试，尝试	시험해 보다, 시도해 보다
1419	provinco	{Ｂ}（国の行政区画としての）州; （中国の）省; （首都に対して）地方, いなか	省，省份	주, 성(省); 지방
1420	prozo	{Ｂ}散文, 散文体	散文	운문이 아닌 산문
1421	prudenta	{Ｂ}良識的な, 賢明な, 分別のある; 慎重な, 用心深い, 思慮深い	明智，有识别力的，切合实际的	분별있고 사려 깊은, 신중한
1422	pruvi	{Ｂ}［他］証明する, 立証する; 証拠となる, 証拠立てる	证明，证实，表明，说明	증명하다, 입증하다
1423	psikologio	{Ｂ}心理学	心理学	심리학
1424	publiko	{Ｂ}公衆, 世間の人々; 観衆, 観客, 聴衆	公众；观（听）众，读者	공중, 일반 대중
1425	pugno	{Ｂ}こぶし（拳）, げんこつ（拳骨）	拳，拳头	주먹
1426	pulmo	{Ｂ}【解】肺	肺	폐, 허파
1427	pulvo	{Ｂ}火薬	火药	화약
1428	pulvoro	{Ｂ}粉, 粉末, 微粒	粉，粉末	가루, 분말
1429	pumpi	{Ｂ}［他］（ポンプで）吸い上げる, くみ上げる; （ポンプで）送り込む, 入れる	用泵抽，泵唧；泵送	펌프로 액체를 퍼올리다
1430	puni	{Ｂ}［他］罰する, 処罰する	惩罚；处罚；制裁	처벌하다
1431	punkto	{Ｂ}点; 地点; 句点; 要点; 【数】点; 【印】（活字の）ポイント; 【情】ピリオド, ドット（．）	点；地点；句点；要点；（数）点	점, 지점, 마침표, 요점, 【수학】점, 【인쇄】포인트
1432	pupo	{Ｂ}人形; 指人形, =〜; 【虫】さなぎ（蛹）; 《転》（軽蔑的に）お人形, >>marioneto	洋娃娃，木偶	인형, 꼭두각시; (곤충) 번데기
1433	pura	{Ｂ}混じりけのない, 純粋な, 澄んだ; 清らかな, 清潔な, きれいな; 純真な, 純潔な; 【宗】清められた, 清浄な	纯；干净	순수한, 깨끗한; (도덕적으로) 순결한
1434	puto	{Ｂ}井戸	井	우물
1435	putri	{Ｂ}［自］腐敗する, 腐る; 《転》退廃する	腐烂，腐败，腐朽；腐化，堕落	썩다, 부패하다; 타락하다
