PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
2856	Hotel	Renting a Flat	Ĉu estas varma akvo?	Is there hot water?	お湯は出ますか？	有热水吗？	뜨거운 물이 나오나요?	Есть горячая вода?
2857	Hotel	Renting a Flat	Jes, kompreneble	Yes, of course.	はい、もちろんです。	当然可以。	네, 물론입니다.	Да, конечно.
2858	Hotel	Renting a Flat	Ĉu vi havas sufiĉe da mono?	Have you got enough money?	お金は足りていますか？	你钱够用吗？	돈은 충분히 있으신가요?	У вас достаточно денег?
2859	Hotel	Renting a Flat	Ĉu mi povas ricevi la ŝlosilojn?	Can I have the keys?	鍵をいただけますか？	我可以拿钥匙吗？	열쇠 좀 주실 수 있나요?	Можно мне ключи?
2860	Hotel	Renting a Flat	Ĉu estas vazaro?	Are there any dishes?	お皿はありますか？	有菜吗？	설거지할 그릇이 있나요?	Есть посуда?
2861	Hotel	Renting a Flat	Ĉu estas tukoj?	Are there any towels?	タオルはありますか？	有毛巾吗？	수건이 있나요?	Есть полотенца?
2862	Hotel	Renting a Flat	Ĉu estas kusenoj?	Are there any pillows?	枕はありますか？	有枕头吗？	베개가 있나요?	Есть подушки?
2863	Hotel	Renting a Flat	Mi bezonas skatolon da alumetoj	I need a box of matches.	マッチを一箱ください。	我需要一盒火柴。	성냥 한 상자가 필요해요.	Мне нужен коробок спичек.
2864	Hotel	Renting a Flat	Mi bezonas balajilon	I need a broom.	ほうきが必要です。	我需要一把扫帚。	빗자루가 필요해요.	Мне нужен веник.
2865	Hotel	Renting a Flat	Mi bezonas tondilon	I need a pair of scissors.	はさみを貸してもらえますか。	我需要一把剪刀。	가위가 필요해요.	Мне нужны ножницы.
2866	Hotel	Renting a Flat	Nia loĝejo estas granda	Our flat is large.	私たちのアパートは広いです。	我们的公寓很大。	우리 아파트는 넓어요.	Наша квартира большая.
2867	Hotel	Renting a Flat	Ĉu vi bezonas garaĝon?	Do you want a garage?	ガレージが欲しいですか？	你想要一个车库吗？	차고가 필요하세요?	Вам нужен гараж?
2868	Hotel	Renting a Flat	Mi bezonas ŝvabron	I need a mop.	モップが必要です。	我需要一个拖把。	걸레가 필요해요.	Мне нужна швабра.
2869	Hotel	Renting a Flat	Mi bezonas rubsakojn	I need some bin bags.	ゴミ袋が必要です。	我需要一些垃圾袋。	쓰레기봉투가 필요해요.	Мне нужны мусорные пакеты.
2870	Hotel	Renting a Flat	Mi bezonas detergenton	I need some detergent.	洗剤が必要です。	我需要一些洗衣液。	세제가 필요해요.	Мне нужно моющее средство.
2871	Hotel	Renting a Flat	Mi bezonas adaptilon	I need an adapter.	アダプターが必要です。	我需要一个适配器。	어댑터가 필요해요.	Мне нужен адаптер.
2872	Hotel	Renting a Flat	Mi bezonas ampolon	I need a light bulb.	電球が必要です。	我需要一个灯泡。	전구가 필요해요.	Мне нужна лампочка.
2873	Hotel	Renting a Flat	Ĉu mi povas ricevi litotukojn?	Can I have some sheets?	シーツをいただけますか？	可以给我一些床单吗？	시트 좀 주실 수 있나요?	Можно мне простыни?
2874	Hotel	Renting a Flat	Kiel funkcias la fridujo?	How does the fridge work?	冷蔵庫はどのように動くのですか？	冰箱是如何工作的？	냉장고는 어떻게 작동하나요?	Как работает холодильник?
2875	Hotel	Renting a Flat	Kiel funkcias la kuirilo?	How does the cooker work?	この調理器はどのように使うのですか？	这个炊具是如何工作的？	이 조리기구는 어떻게 작동하나요?	Как работает плита?
2876	Hotel	Renting a Flat	Kiel funkcias la varmigilo?	How does the heater work?	このヒーターはどのように作動しますか？	加热器是如何工作的？	히터는 어떻게 작동하나요?	Как работает обогреватель?
2877	Hotel	Renting a Flat	Kie ni povas preni la ŝlosilojn?	Where do we pick up the keys?	鍵はどこで受け取ればよいですか。	我们在哪里取钥匙？	열쇠는 어디에서 받으면 되나요?	Где нам забрать ключи?
2878	Hotel	Renting a Flat	Ĉu estas butikoj proksime?	Are there any local shops?	近くにお店はありますか？	附近有本地商店吗？	근처에 현지 상점이 있나요?	Здесь есть магазины поблизости?
