PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
3256	Food	Fruit	Ĉu vi ŝatas persikojn?	Do you like peaches?	桃はお好きですか？	你喜欢桃子吗？	복숭아를 좋아하세요?	Тебе нравятся персики?
3257	Food	Fruit	Mi ŝatas avokadon	I like avocado.	アボカドが好きです。	我喜欢牛油果。	저는 아보카도를 좋아해요.	Мне нравится авокадо.
3258	Food	Fruit	Li ne ŝatas prunojn	He doesn't like plums.	彼は梅が好きではありません。	他不喜欢李子。	그는 자두를 좋아하지 않아요.	Ему не нравятся сливы.
3259	Food	Fruit	Mi prenos bananojn	I'll have some bananas.	バナナをいただきます。	我要一些香蕉。	바나나 좀 주세요.	Я буду бананы.
3260	Food	Fruit	Mi ŝatas citronojn	I like lemons.	レモンが好きです。	我喜欢柠檬。	저는 레몬을 좋아해요.	Мне нравятся лимоны.
3261	Food	Fruit	Ŝi ŝatas olivojn	She likes olives.	彼女はオリーブが好きです。	她喜欢橄榄。	그녀는 올리브를 좋아해요.	Ей нравятся оливки.
3262	Food	Fruit	Ankaŭ mi ŝatas mangon	I like mango too.	私もマンゴーが好きです。	我也喜欢芒果。	저도 망고를 좋아해요.	Мне тоже нравится манго.
3263	Food	Fruit	Mi ŝatus pecon da poma torto	I'd like a slice of apple pie.	アップルパイを一切れください。	我想要一块苹果派。	사과 파이 한 조각 주세요.	Я бы хотела кусочек яблочного пирога.
3264	Food	Fruit	Li ŝatus vinberojn	He'd like some grapes.	彼はぶどうが欲しいそうです。	他想要一些葡萄。	그는 포도를 좀 먹고 싶어해요.	Он бы хотел виноград.
3265	Food	Fruit	Mi prenos kivifruktojn	I'll have some kiwis.	キウイをいただきます。	我要一些奇异果。	키위를 좀 먹을게요.	Я буду киви.
3266	Food	Fruit	Ĉi tiu akvomelono ne estas matura	This watermelon is not ripe.	このスイカはまだ熟していません。	这个西瓜还没熟。	이 수박은 아직 덜 익었어요.	Этот арбуз неспелый.
