PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
2956	Restaurant & Pub	Ordering Drinks	Kion vi ŝatus trinki?	What would you like to drink?	お飲み物は何になさいますか？	您想喝点什么？	무엇을 마시고 싶으세요?	Что бы вы хотели выпить?
2957	Restaurant & Pub	Ordering Drinks	Mi ne trinkas alkoholon	I don't drink alcohol.	お酒は飲みません。	我不喝酒。	저는 술을 마시지 않아요.	Я не пью алкоголь.
2958	Restaurant & Pub	Ordering Drinks	Mi prenos oranĝan sukon, mi petas	I'll have an orange juice, please.	オレンジジュースをお願いします。	请给我来一杯橙汁。	오렌지 주스 한 잔 주세요.	Я буду апельсиновый сок, пожалуйста.
2959	Restaurant & Pub	Ordering Drinks	Mi ŝatus papajan smuzion, mi petas	I'd like a papaya smoothie, please.	パパイヤスムージーをお願いします。	请给我来一杯木瓜奶昔。	파파야 스무디 한 잔 부탁드려요.	Я бы хотел смузи из папайи, пожалуйста.
2960	Restaurant & Pub	Ordering Drinks	Ĉu vi dezirus ĝin kun glacio?	Would you like it with ice?	氷をお入れしましょうか？	需要加冰吗？	얼음을 넣어드릴까요?	Вы бы хотели со льдом?
2961	Restaurant & Pub	Ordering Drinks	Sen glacio, mi petas	No ice, please.	氷抜きでお願いします。	请不要加冰。	얼음은 빼주세요.	Без льда, пожалуйста.
2962	Restaurant & Pub	Ordering Drinks	Multe da glacio, mi petas	Lots of ice, please.	氷をたくさんお願いします。	请多放点冰。	얼음을 많이 넣어 주세요.	Побольше льда, пожалуйста.
2963	Restaurant & Pub	Ordering Drinks	Iomete, mi petas	A little, please.	少しだけお願いします。	请给我一点。	조금만 주세요.	Немного, пожалуйста.
2964	Restaurant & Pub	Ordering Drinks	Kian vinon vi havas?	What kind of wine have you got?	どんなワインがありますか？	你们有什么葡萄酒？	어떤 와인이 있나요?	Какое вино у вас есть?
2965	Restaurant & Pub	Ordering Drinks	Kiun vinon vi ŝatus?	Which wine would you like?	どのワインになさいますか？	您想要哪种葡萄酒？	어떤 와인을 드릴까요?	Какое вино вы бы хотели?
2966	Restaurant & Pub	Ordering Drinks	Doma vino taŭgas	House wine is fine.	ハウスワインで大丈夫です。	店里的招牌酒就可以。	하우스 와인으로 괜찮아요.	Домашнее вино подойдёт.
2967	Restaurant & Pub	Ordering Drinks	La samon denove, mi petas	Same again, please.	もう一度、同じものをお願いします。	请再来一份。	다시 한 번 부탁드려요.	Повторите, пожалуйста.
2968	Restaurant & Pub	Ordering Drinks	Kiom kostas botelo da ĉampano?	How much is a bottle of champagne?	シャンパンは一本いくらですか？	一瓶香槟多少钱？	샴페인 한 병은 얼마인가요?	Сколько стоит бутылка шампанского?
2969	Restaurant & Pub	Ordering Drinks	Kiun bieron vi ŝatus?	Which beer would you like?	どのビールになさいますか？	您想喝哪种啤酒？	어떤 맥주로 드릴까요?	Какое пиво вы бы хотели?
