PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
3856	Leisure Time	At the Theatre	Ili ŝatus spekti baleton	They would like to see a ballet.	彼らはバレエを観たいと思っています。	他们想看一场芭蕾舞表演。	그들은 발레 공연을 보고 싶어해요.	Они бы хотели посмотреть балет.
3857	Leisure Time	At the Theatre	Ĉu ni devas rezervi?	Do we need to book?	予約は必要ですか？	需要提前预订吗？	예약해야 하나요?	Нам нужно забронировать?
3858	Leisure Time	At the Theatre	Je kioma horo ĝi finiĝas?	What time does it finish?	何時に終わりますか？	几点结束？	몇 시에 끝나나요?	Во сколько он заканчивается?
3859	Leisure Time	At the Theatre	Ni povas iri al la vestiblo	We can go to the foyer.	ロビーに行きましょう。	我们可以去前厅。	로비로 가실 수 있습니다.	Мы можем пойти в фойе.
3860	Leisure Time	At the Theatre	Ni iru morgaŭ al la opero	Let's go to the opera tomorrow.	明日オペラに行こう。	我们明天去看歌剧吧。	내일 오페라 보러 가요.	Давай пойдём завтра в оперу.
3861	Leisure Time	At the Theatre	Kion oni ludas en la teatro?	What's on at the theatre?	劇場では何が上演されていますか？	剧院最近有什么演出？	극장에서는 어떤 공연이 열리고 있나요?	Что идёт в театре?
3862	Leisure Time	At the Theatre	Ĉu mi povas mendi biletojn ĉi tie?	Can I book tickets here?	こちらでチケットを予約できますか？	我可以在这里订票吗？	여기서 표를 예매할 수 있나요?	Могу я заказать билеты здесь?
3863	Leisure Time	At the Theatre	Kie mi povas preni la biletojn?	Where do I collect the tickets?	チケットはどこで受け取れますか？	我在哪里取票？	티켓은 어디에서 수령하나요?	Где мне получить билеты?
3864	Leisure Time	At the Theatre	Mi ŝatus du biletojn por la morgaŭa vespero	I'd like two tickets for tomorrow night.	明日の夜のチケットを2枚お願いします。	我想要两张明天晚上的票。	내일 밤 티켓 두 장 주세요.	Я бы хотела два билета на завтрашний вечер.
3865	Leisure Time	At the Theatre	Pardonu, ĉio jam estas rezervita	I'm sorry, it's fully booked.	申し訳ありませんが、すでに満席です。	很抱歉，已经订满了。	죄송하지만, 이미 모두 예약이 완료되었습니다.	Извините, всё уже забронировано.
3866	Leisure Time	At the Theatre	Ĉu vi povas rekomendi baleton?	Can you recommend a ballet?	おすすめのバレエ作品はありますか？	你能推荐一部芭蕾舞剧吗？	추천할 만한 발레 작품이 있나요?	Вы можете порекомендовать балет?
3867	Leisure Time	At the Theatre	Mi ŝatus vidi dramon	I would like to see a drama.	ドラマを観たいです。	我想看一场话剧。	드라마를 보고 싶어요.	Я бы хотел посмотреть драму.
3868	Leisure Time	At the Theatre	Mi ŝatus preni teatran lorneton	I would like to take opera glasses.	オペラグラスを持っていきたいです。	我想带上歌剧望远镜。	오페라 글라스를 가지고 가고 싶어요.	Я бы хотела взять театральный бинокль.
