PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
2756	Hotel	During Your Stay	Ĉu vi povus alporti al mi ankoraŭ unu kusenon?	Could you please bring another pillow?	もう一つ枕を持ってきていただけますか。	请再拿一个枕头来好吗？	베개 하나 더 가져다주실 수 있나요?	Не могли бы вы, пожалуйста, принести мне ещё одну подушку?
2757	Hotel	During Your Stay	Mi ne volas, ke la ĉambro estu purigata ĝuste nun	I don't want the room to be cleaned right now.	今は部屋の掃除をしなくて大丈夫です。	我现在不需要打扫房间。	지금은 방 청소를 원하지 않습니다.	Я не хочу, чтобы мой номер сейчас убирали.
2758	Hotel	During Your Stay	Kie estas la plej proksima lavejo?	Where is the nearest laundry service?	一番近いクリーニング店はどこですか。	最近的洗衣店在哪里？	가장 가까운 세탁소가 어디에 있나요?	Где ближайшая прачечная?
2759	Hotel	During Your Stay	Ĉu vi bonvolus sendi ĉi tiujn vestaĵojn al la lavejo?	Would you please send these clothes to the laundry?	これらの服をクリーニングに出していただけますか。	请帮我把这些衣服送去洗衣店。	이 옷들을 세탁소에 보내주시겠어요?	Не могли бы вы, пожалуйста, отправить эту одежду в прачечную?
2760	Hotel	During Your Stay	Ĉu vi bonvolus esti singarda kun ĉi tiuj bluzoj?	Would you please be careful with these blouses?	これらのブラウスを丁寧に扱っていただけますか。	请您小心处理这些衬衫。	이 블라우스들을 조심히 다뤄 주시겠어요?	Не могли бы вы, пожалуйста, быть осторожным с этими блузками?
2761	Hotel	During Your Stay	Ĉu vi purigos kaj glados ĉi tiun kostumon?	Will you clean and press this suit?	このスーツをクリーニングしてプレスしていただけますか？	您能帮我把这套西装清洗并熨烫一下吗？	이 정장을 세탁하고 다림질해 주시겠어요?	Вы почистите и отгладите этот костюм?
2762	Hotel	During Your Stay	Ĉu vi povas gladi ĉi tiujn pantalonojn dum mi atendas?	Can you press these trousers while I wait?	このズボンを待っている間にアイロンをかけてもらえますか？	你能趁我等的时候帮我烫一下这条裤子吗？	제가 기다리는 동안 이 바지 다려주실 수 있나요?	Вы можете погладить эти брюки пока я жду?
2763	Hotel	During Your Stay	Kiam mi povos rehavi miajn vestojn?	When can I have my clothes back?	服はいつ返してもらえますか？	我什么时候能拿回我的衣服？	제 옷을 언제 돌려받을 수 있을까요?	Когда я смогу получить одежду обратно?
2764	Hotel	During Your Stay	Pardonu, sed ĉi tie estas neniu kun tia nomo	Sorry, but there's no one here by that name.	申し訳ありませんが、そのようなお名前の方はこちらにはおりません。	抱歉，这里没有这个人。	죄송하지만, 여기에는 그 이름을 가진 분이 없습니다.	Извините, но здесь нет никого с таким именем.
2765	Hotel	Checking out	Mi ŝatus elregistriĝi	I'd like to check out.	チェックアウトをお願いします。	我想办理退房。	체크아웃 하려고 합니다.	Я бы хотел выехать.
2766	Hotel	Checking out	Mi ŝatus pagi nun	I would like to pay now.	今、お支払いしたいのですが。	我现在想付款。	지금 결제하고 싶어요.	Я бы хотела заплатить сейчас.
2767	Hotel	Checking out	Ĉu mi povus vidi la kalkulon?	Could I see the bill?	お会計（請求書）を見せていただけますか？	可以给我看一下账单吗？	계산서 좀 보여주시겠어요?	Могу я посмотреть счёт?
2768	Hotel	Checking out	Mi pagos kontante	I'll pay in cash.	現金で支払います。	我用现金支付。	현금으로 계산할게요.	Я заплачу наличными.
2769	Hotel	Checking out	Ĉu vi ĝuis vian restadon?	Did you enjoy your stay?	ご滞在はいかがでしたか？	您在这里住得愉快吗？	머무시는 동안 만족하셨나요?	Вам у нас понравилось?
2770	Hotel	Checking out	Mi tre ĝuis mian restadon ĉe vi	I've really enjoyed my stay.	滞在中は本当に楽しかったです。	我在这里住得很愉快。	정말 즐거운 시간을 보냈어요.	Мне очень у вас понравилось.
2771	Hotel	Checking out	Mi foriros morgaŭ	I am leaving tomorrow.	明日出発します。	我明天就要走了。	저는 내일 떠납니다.	Я уезжаю завтра.
2772	Hotel	Checking out	Ĉu mi povas ricevi la kalkulon?	May I have the bill?	お会計をお願いできますか？	请给我账单。	계산서 좀 주시겠어요?	Я могу получить счёт?
2773	Hotel	Checking out	Por kio estas ĉi tiu fakturo?	What's this bill for?	この請求書は何のものですか？	这张账单是关于什么费用的？	이 청구서는 무엇에 대한 건가요?	За что этот счёт?
2774	Hotel	Checking out	Ĉu vi akceptas kreditkartojn?	Do you accept credit cards?	クレジットカードは使えますか？	您接受信用卡吗？	신용카드 받으시나요?	Вы принимаете кредитные карты?
2775	Hotel	Checking out	Ni akceptas kreditkartojn	We accept credit cards.	クレジットカードをご利用いただけます。	我们支持信用卡付款。	신용카드를 받습니다.	Мы принимаем кредитные карты.
2776	Hotel	Checking out	Bonvolu sendi iun por mia bagaĝo	Please send someone for my luggage.	荷物を取りに人を呼んでください。	请派人帮我拿行李。	제 짐을 가져갈 사람을 보내 주세요.	Пожалуйста, пошлите кого-нибудь за моим багажом.
2777	Hotel	Checking out	Bonvolu mendi taksion por mi	Please order a taxi for me.	タクシーを呼んでください。	请帮我叫一辆出租车。	택시를 불러 주세요.	Пожалуйста, закажите мне такси.
2778	Hotel	Checking out	Via taksio estas ĉi tie	Your taxi's here.	タクシーが到着しました。	您的出租车到了。	택시가 도착했어요.	Ваше такси здесь.
2779	Hotel	Checking out	Kiom estas la sumo?	How much is the total?	合計はいくらですか？	一共多少钱？	총 금액이 얼마인가요?	Сколько всего?
2780	Hotel	Checking out	Ĉu vi uzis la minibaron?	Have you used the minibar?	ミニバーをご利用になりましたか？	您使用过迷你吧吗？	미니바를 이용하셨나요?	Вы пользовались мини-баром?
2781	Hotel	Checking out	Ne, ni ne uzis	No, we haven't.	いいえ、まだしていません。	没有，我们还没有。	아니요, 아직 하지 않았어요.	Нет, не пользовались.
2782	Hotel	Checking out	Ĉu la servkotizo estas inkluzivita?	Is the service charge included?	サービス料は含まれていますか？	服务费包含在内吗？	서비스 요금이 포함되어 있나요?	Сервисный сбор включён?
2783	Hotel	Checking out	Servokotizo ne estas inkluzivita	Service charge is not included.	サービス料は含まれておりません。	服务费未包含在内。	서비스 요금이 포함되어 있지 않습니다.	Сервисный сбор не включён.
2784	Hotel	Checking out	La kalkulo estas tro alta	The bill is overcharged.	請求額が過剰です。	账单收费过高。	청구 금액이 과다하게 청구되었습니다.	Счёт завышен.
2785	Hotel	Checking out	Kiel vi ŝatus pagi?	How would you like to pay?	お支払い方法はいかがなさいますか？	您想用什么方式付款？	어떻게 결제하시겠어요?	Как бы вы хотели заплатить?
2786	Hotel	Checking out	Mi pagos per kreditkarto	I'll pay by credit card.	クレジットカードで支払います。	我用信用卡付款。	신용카드로 결제할게요.	Я заплачу кредитной картой.
2787	Hotel	Checking out	Ĉu vi akceptas amerikajn dolarojn?	Do you accept American dollars?	アメリカドルは使えますか？	你们接受美元吗？	미국 달러도 받으시나요?	Вы принимаете американские доллары?
2788	Hotel	Checking out	Ĉu vi povus gardi mian bagaĝon?	Could you keep this luggage for me?	この荷物を預かっていただけますか？	您能帮我保管一下这个行李吗？	이 짐을 맡아 주시겠어요?	Не могли бы вы присмотреть за моим багажом?
2789	Hotel	Checking out	Ĉu mi povas repreni mian bagaĝon?	May I have my luggage back?	荷物を返していただけますか？	请把我的行李还给我好吗？	제 짐을 돌려주실 수 있나요?	Я могу забрать свой багаж?
2790	Hotel	Checking out	Mi ŝatus rehavi miajn valoraĵojn	I'd like my valuables back.	貴重品を返していただきたいのですが。	我想要拿回我的贵重物品。	제 소지품을 돌려받고 싶어요.	Я бы хотел забрать свои ценные вещи.
